total_time,value_n
0.6323877839749912,1000
0.6355815789720509,1000
0.638795319973724,1000
0.6419712249735312,1000
0.6451677029726852,1000
0.006988265002291882,2000
0.017374266004480887,2000
0.024326119004399516,2000
0.031308784004068,2000
0.03862992900394602,2000
0.04562719400564674,2000
0.05259619400385418,2000
0.059653582004102645,2000
0.06660417600141955,2000
0.07357217200114974,2000
0.08055451199834351,2000
0.08751790299720597,2000
0.09452002499529044,2000
0.10147732099358109,2000
0.1084417349920841,2000
0.11539338299189694,2000
0.1223483299909276,2000
0.12931802799357683,2000
0.13631894299396663,2000
0.14416143299240503,2000
0.15115395699103829,2000
0.15809497299051145,2000
0.16503971398924477,2000
0.1719760099913401,2000
0.17891924998912145,2000
0.18586753098861664,2000
0.192824177989678,2000
0.19982412699027918,2000
0.2067582439922262,2000
0.2137237419919984,2000
0.22067048699318548,2000
0.22764606299097068,2000
0.23461308098922018,2000
0.241713349991187,2000
0.2486730819910008,2000
0.25562584799263277,2000
0.2625748649952584,2000
0.26981704499485204,2000
0.27678496999578783,2000
0.2837580179984798,2000
0.2907481679976627,2000
0.2977450989965291,2000
0.304717355997127,2000
0.3116968359972816,2000
0.3186640189960599,2000
0.3258082869979262,2000
0.33283266599755734,2000
0.34012384199741064,2000
0.3471849769957771,2000
0.35418145899893716,2000
0.36123885899723973,2000
0.36820642199745635,2000
0.375152029995661,2000
0.3820971559980535,2000
0.3890379820004455,2000
0.3960034470001119,2000
0.40296412400130066,2000
0.4099364610010525,2000
0.41689398900416563,2000
0.42386258400438237,2000
0.43081572700612014,2000
0.4377604740038805,2000
0.4447469810038456,2000
0.4516813890040794,2000
0.4586292870044417,2000
0.46558009000727907,2000
0.4725442700073472,2000
0.4795327830070164,2000
0.4864779020062997,2000
0.49341677900520153,2000
0.5003803430081462,2000
0.5073230840098404,2000
0.51436405800996,2000
0.5213502460064774,2000
0.5282842950036866,2000
0.5352756620050059,2000
0.5422294860036345,2000
0.5491940570027509,2000
0.5561309490003623,2000
0.5630815090007673,2000
0.5700137540006835,2000
0.5769724290003069,2000
0.5839286150003318,2000
0.5908966530005273,2000
0.5978386489987315,2000
0.604795158997149,2000
0.6117503009954817,2000
0.6187148969984264,2000
0.6256472679961007,2000
0.6326072819974797,2000
0.6395675819985627,2000
0.6464859430016077,2000
0.6534442300035153,2000
0.6603816040042148,2000
0.6673268580052536,2000
0.6742869250047079,2000
0.6812471190023643,2000
0.6881900059997861,2000
0.6951349180017132,2000
0.7021169479994569,2000
0.7090612760002841,2000
0.7160145119996741,2000
0.7229529719988932,2000
0.7299034809984732,2000
0.7368494889960857,2000
0.7437750999961281,2000
0.7509661789954407,2000
0.7579765689952183,2000
0.7649860679957783,2000
0.7720011379969947,2000
0.7789774119992217,2000
0.7859708599971782,2000
0.7929271979955956,2000
0.7999295529953088,2000
0.806909362992883,2000
0.8142369949928252,2000
0.8212294239929179,2000
0.8282197799926507,2000
0.8351886949931213,2000
0.8423822009935975,2000
0.8493296019914851,2000
0.8562695869914023,2000
0.8632417119915772,2000
0.8702002039935905,2000
0.8771747649916506,2000
0.8841187229918432,2000
0.8910941249923781,2000
0.8980616339904373,2000
0.9050304999909713,2000
0.912086072992679,2000
0.9190599269932136,2000
0.9259908189924317,2000
0.932956276992627,2000
0.9398738399941067,2000
0.946843996996904,2000
0.9537889989987889,2000
0.9607627250006772,2000
0.9677249499982281,2000
0.9746684370002185,2000
0.9816247620001377,2000
0.9885590850026347,2000
0.9955203100034851,2000
1.0024707030024729,2000
1.009460195000429,2000
1.016413281999121,2000
1.0233703300000343,2000
1.0303075859992532,2000
1.03726654500133,2000
1.0442409130009764,2000
1.0511991109997325,2000
1.0581778199994005,2000
1.0651330889995734,2000
1.072073620998708,2000
1.079030339999008,2000
1.085967012000765,2000
1.0929420900029072,2000
1.099901209003292,2000
1.106852697004797,2000
1.113818979007192,2000
1.1207507790059026,2000
1.1277137680044689,2000
1.1346597440024198,2000
1.1416243340026995,2000
1.1485827310025343,2000
1.155542881002475,2000
1.1625332540024829,2000
1.1694694520010671,2000
1.1764181590006046,2000
1.1833657090028282,2000
1.1903313490038272,2000
1.197302734002733,2000
1.2043637420028972,2000
1.2113560260040686,2000
1.2183117700042203,2000
1.225258879003377,2000
1.232203349005431,2000
1.2391505490049894,2000
1.246077398005582,2000
1.2530235510057537,2000
1.2599485850041674,2000
1.2669806870035245,2000
1.27399124900694,2000
1.2809531580060138,2000
1.287946661006572,2000
1.294982619008806,2000
1.3019719710064237,2000
1.3089517680091376,2000
1.315926876010053,2000
1.3229096860122809,2000
1.3299380450116587,2000
1.3369490170116478,2000
1.343956133012398,2000
1.350942520009994,2000
1.357937030010362,2000
1.3650036140097654,2000
1.3720164930091414,2000
1.378998018008133,2000
1.3859989360098552,2000
1.392990776010265,2000
0.011174275998200756,3000
0.023006425995845348,3000
0.034102376994269434,3000
0.045164081995608285,3000
0.056333302996790735,3000
0.06748921399412211,3000
0.07855296399065992,3000
0.08955855199383222,3000
0.10063353799341712,3000
0.11166129499542876,3000
0.12264854699606076,3000
0.134692803996586,3000
0.14576163999299752,3000
0.15683440899010748,3000
0.1679497789918969,3000
0.1789904629913508,3000
0.18998765399010153,3000
0.20104576999074197,3000
0.21208069999192958,3000
0.2230899789938121,3000
0.2341253609956766,3000
0.2451261239948508,3000
0.25614097499783384,3000
0.2671656299971801,3000
0.27815577499495703,3000
0.2891536539973458,3000
0.30018150199612137,3000
0.3111881349941541,3000
0.32259113699547015,3000
0.3335951329972886,3000
0.3446265909988142,3000
0.35561777600014466,3000
0.3666275070027041,3000
0.37758309300261317,3000
0.38894938500379794,3000
0.40004383400446386,3000
0.4110882040040451,3000
0.42215083200426307,3000
0.43318141900454066,3000
0.4442287820020283,3000
0.4552656369996839,3000
0.46630893900146475,3000
0.4773632990036276,3000
0.4884102170035476,3000
0.4994448990037199,3000
0.5104676860064501,3000
0.5214897080040828,3000
0.532495977004146,3000
0.5435373170039384,3000
0.5548792080044223,3000
0.5659074140021403,3000
0.5769068840018008,3000
0.5880082940020657,3000
0.5990172370038636,3000
0.6104247150033189,3000
0.6214222220041847,3000
0.6326100400037831,3000
0.6436335090038483,3000
0.6546353890043974,3000
0.665639311006089,3000
0.6766256730043096,3000
0.6876355510030407,3000
0.6986443340028927,3000
0.7096233620031853,3000
0.7205956220022927,3000
0.7315883300034329,3000
0.7425753230054397,3000
0.7535513000075298,3000
0.7646160650074307,3000
0.775609094009269,3000
0.7866458420103299,3000
0.7976433710100537,3000
0.8086818020092323,3000
0.8196998550083663,3000
0.8307113400078379,3000
0.8417102510102268,3000
0.8527343350106094,3000
0.8637113020122342,3000
0.8747907180149923,3000
0.8858960720172036,3000
0.896954131017992,3000
0.9080164580154815,3000
0.9190831960149808,3000
0.9301215130144556,3000
0.9412581200122077,3000
0.9525175210146699,3000
0.9635158290147956,3000
0.974529891016573,3000
0.985556940016977,3000
0.9965715320140589,3000
1.0075938880145259,3000
1.0185989740130026,3000
1.0296177930104022,3000
1.0405960420102929,3000
1.0515849530092964,3000
1.062590302008175,3000
1.0735504510084866,3000
1.0845964170111984,3000
1.095599812011642,3000
1.1065864200136275,3000
1.1176090720146021,3000
1.1286086100153625,3000
1.1396271460180287,3000
1.1506291450168646,3000
1.1616308330194443,3000
1.1726177550190187,3000
1.183598712021194,3000
1.1945818010208313,3000
1.2055658280187345,3000
1.216566793016682,3000
1.2275964100190322,3000
1.2385740730205725,3000
1.249566301023151,3000
1.2605892120227509,3000
1.2715610050217947,3000
1.2825479790190002,3000
1.2935344950201397,3000
1.304504050018295,3000
1.315498813019076,3000
1.326505883018399,3000
1.3375213380168134,3000
1.3484964970157307,3000
1.359577438015549,3000
1.370923031015991,3000
1.3823737430138863,3000
1.3934367690126237,3000
1.4044913010111486,3000
1.4155661880104162,3000
1.4265937360105454,3000
1.4376389580102114,3000
1.4487187020095007,3000
1.4597388800102635,3000
1.4708258340069733,3000
1.4818567630063626,3000
1.4929101300040202,3000
1.5039436840052076,3000
1.514988353006629,3000
1.5260458640077559,3000
1.5371161410075729,3000
1.5481357890057552,3000
1.5591434330053744,3000
1.5701671830029227,3000
1.5811949080052727,3000
1.592192027004785,3000
1.6032185870062676,3000
1.6142835300051956,3000
1.6252970870045829,3000
1.6362899290070345,3000
1.6472956750076264,3000
1.6583169250079663,3000
1.6693256700091297,3000
1.6803252490062732,3000
1.691329527006019,3000
1.7023562430040329,3000
1.7134064800047781,3000
1.724407843004883,3000
1.7354187450036989,3000
1.746439481004927,3000
1.7574919290054822,3000
1.768489372003387,3000
1.7795319100041525,3000
1.7905547570044291,3000
1.801557512004365,3000
1.8126079380017472,3000
1.8236100140020426,3000
1.8346247660047084,3000
1.8456056870054454,3000
1.856615700002294,3000
1.8676063170023554,3000
1.8786194080021232,3000
1.8896442570003273,3000
1.900834598003712,3000
1.9118837750029343,3000
1.9229075770053896,3000
1.9339297310070833,3000
1.9449362410086906,3000
1.9558984260074794,3000
1.9669360700063407,3000
1.9779292660059582,3000
1.9889240270058508,3000
1.999960874007229,3000
2.0109681180074404,3000
2.022006789007719,3000
2.0331013970062486,3000
2.044131817005109,3000
2.055153685003461,3000
2.0661481600036495,3000
2.0771723790057877,3000
2.088193241008412,3000
2.099223499008076,3000
2.1102127430094697,3000
2.1211991620075423,3000
2.132208396007627,3000
2.1432454450077785,3000
2.154270183007611,3000
2.165262922007969,3000
2.176277108006616,3000
2.187264011008665,3000
2.1982324230084487,3000
0.015552469001704594,4000
0.030566707002435578,4000
0.04570836100174347,4000
0.06090720900465385,4000
0.0759937830043782,4000
0.09101039400411537,4000
0.10609962200396694,4000
0.12114230200313614,4000
0.13623004100372782,4000
0.15191150700411526,4000
0.1670515220030211,4000
0.18229198500193888,4000
0.1975300630001584,4000
0.21286627899826271,4000
0.22822436499700416,4000
0.2433435209968593,4000
0.2584824989971821,4000
0.27354439499686123,4000
0.28865536699959193,4000
0.30370941500223125,4000
0.31878684399998747,4000
0.3338377580002998,4000
0.34891388500182074,4000
0.3639734659991518,4000
0.37909456299894373,4000
0.39409121299831895,4000
0.4091893139957392,4000
0.4241559709953435,4000
0.4394672929956869,4000
0.454765733997192,4000
0.4698906109952077,4000
0.484942664996197,4000
0.4999820559969521,4000
0.5150380629966094,4000
0.5301475379965268,4000
0.5451831999962451,4000
0.5602976069967553,4000
0.575302801997168,4000
0.5903848769958131,4000
0.6054273809968436,4000
0.6205043419940921,4000
0.6355583319927973,4000
0.6506534379950608,4000
0.6658638309927483,4000
0.6811217369904625,4000
0.6962793479906395,4000
0.7114218509886996,4000
0.7264174689880747,4000
0.7415791059902404,4000
0.7566295759897912,4000
0.7717876609895029,4000
0.78714981298981,4000
0.8022850169909361,4000
0.8173775169889268,4000
0.8324825879899436,4000
0.8475514709898562,4000
0.862709046989039,4000
0.8778595929870789,4000
0.8930071999893698,4000
0.9080087799884495,4000
0.9230767579902022,4000
0.938131879989669,4000
0.953222290991107,4000
0.9682632129879494,4000
0.9833356129893218,4000
0.9984537099880981,4000
1.013589284986665,4000
1.0286036509860423,4000
1.043683270985639,4000
1.0588285779886064,4000
1.073970859990368,4000
1.0890640459874703,4000
1.1041675769847643,4000
1.1192351499848883,4000
1.1342989189834043,4000
1.1493910439858155,4000
1.1644491989864036,4000
1.1794906729883223,4000
1.1944926689902786,4000
1.2098569049885555,4000
1.2249294529901817,4000
1.2399707199911063,4000
1.2551611109920486,4000
1.2702736349929182,4000
1.285345308995602,4000
1.3003473769967968,4000
1.315519312996912,4000
1.3312424729992927,4000
1.3465570619991922,4000
1.361640457998874,4000
1.3772397299981094,4000
1.3922555909957737,4000
1.4073731429962208,4000
1.4223779819985793,4000
1.437408375000814,4000
1.452584107999428,4000
1.4676657059972058,4000
1.4826958749945334,4000
1.4977876049924816,4000
1.5128388079901924,4000
1.5279789039886964,4000
1.5430479519891378,4000
1.5580774239861057,4000
1.573051637988101,4000
1.5880773339886218,4000
1.6031040819871123,4000
1.6181301219876332,4000
1.6331509299889149,4000
1.6481910409856937,4000
1.6631994389863394,4000
1.6782942639838438,4000
1.693311206981889,4000
1.7086790449830005,4000
1.7237032179837115,4000
1.7388355579860217,4000
1.753898055983882,4000
1.7689558879828837,4000
1.7839731449821556,4000
1.7991241479794553,4000
1.8141962099798548,4000
1.8292740539764054,4000
1.8442811079767125,4000
1.8593530089747219,4000
1.8743970539726433,4000
1.8924774379702285,4000
1.9075338109687436,4000
1.9226168589702866,4000
1.9376708399722702,4000
1.952795471974241,4000
1.9680601549735002,4000
1.9832350489741657,4000
1.998460641974816,4000
2.0135966849775286,4000
2.028605797975615,4000
2.0436791019747034,4000
2.058703432976472,4000
2.073774639975454,4000
2.088816791976569,4000
2.103841851974721,4000
2.1189357599760115,4000
2.134023429978697,4000
2.1491273249775986,4000
2.1644748759754293,4000
2.1795191649762273,4000
2.194639445973735,4000
2.209706245976122,4000
2.224952903976373,4000
2.2405706259778526,4000
2.2559724239799834,4000
2.2710619119789044,4000
2.2868865319796896,4000
2.3019837959800498,4000
2.3171445049774775,4000
2.3322132869798224,4000
2.3473295259791485,4000
2.362505914978101,4000
2.377582318978966,4000
2.393229319979582,4000
2.408344629981002,4000
2.4234574689835426,4000
2.4390390959852084,4000
2.454006224983459,4000
2.469180381984188,4000
2.4841346829853137,4000
2.4992678409871587,4000
2.514266840986238,4000
2.5293539379854337,4000
2.544391983985406,4000
2.5594128519842343,4000
2.574482547985099,4000
2.5895249059867638,4000
2.604522231988085,4000
2.619600319987512,4000
2.6346442389876756,4000
2.649756370985415,4000
2.6647793609845394,4000
2.6798420059822092,4000
2.694868949984084,4000
2.710043440984009,4000
2.725127868983691,4000
2.740376286983519,4000
2.755566961983277,4000
2.770963397982996,4000
2.7860685349842242,4000
2.8011413579843065,4000
2.8162537809839705,4000
2.8312979559850646,4000
2.8463399579850375,4000
2.861400962985499,4000
2.8764629179859185,4000
2.891511654986971,4000
2.906542051987344,4000
2.921594090988947,4000
2.9366306609881576,4000
2.9517296079866355,4000
2.9668376879890275,4000
2.9819128519884543,4000
2.996980777988938,4000
3.01200878499003,4000
0.019756032997975126,5000
0.03914579699630849,5000
0.05882337799630477,5000
0.07833989999562618,5000
0.09779068499483401,5000
0.11747300499700941,5000
0.13806502799707232,5000
0.15771327000038582,5000
0.17742524200002663,5000
0.19742791899989243,5000
0.21706510900185094,5000
0.23663905800276552,5000
0.25609924900345504,5000
0.27557758600232773,5000
0.29503483200460323,5000
0.3145386490068631,5000
0.3339675450079085,5000
0.3534067760083417,5000
0.372869229009666,5000
0.39232451000862056,5000
0.4117458300097496,5000
0.43123527901116177,5000
0.450664684009098,5000
0.47014298200883786,5000
0.48957765800878406,5000
0.5090141210093861,5000
0.5284123740093492,5000
0.5478672020108206,5000
0.5673182540085691,5000
0.5867319090102683,5000
0.6062534880111343,5000
0.6256967790104682,5000
0.6451618630089797,5000
0.6649744940077653,5000
0.6845243120078521,5000
0.7040060500075924,5000
0.7237823270079389,5000
0.7432021740096388,5000
0.7626142690096458,5000
0.7820114560090587,5000
0.8014222900092136,5000
0.8208393470085866,5000
0.8402627340110485,5000
0.8597168820087973,5000
0.8791381420087419,5000
0.8985669890098507,5000
0.9180137980110885,5000
0.9374635550120729,5000
0.9569361030116852,5000
0.9763844550107024,5000
0.9958393210108625,5000
1.0152299420115014,5000
1.0346755990103702,5000
1.0540861060108,5000
1.0735665120118938,5000
1.0929950130121142,5000
1.1124217040123767,5000
1.1318476910091704,5000
1.1512215760085382,5000
1.1705665560075431,5000
1.1900034180071088,5000
1.2094591330060211,5000
1.228939981006988,5000
1.2484339600086969,5000
1.2679318110094755,5000
1.287366260010458,5000
1.3067443440086208,5000
1.3261736150088836,5000
1.3456857660094101,5000
1.3651565800100798,5000
1.384595931009244,5000
1.4040431210087263,5000
1.423497847008548,5000
1.442932069006929,5000
1.462399322004785,5000
1.4817552380045527,5000
1.501249484004802,5000
1.5207095820042014,5000
1.5401624480036844,5000
1.5595970130016212,5000
1.5790443420009979,5000
1.5984534900017024,5000
1.617863887004205,5000
1.637337734005996,5000
1.6567520330063417,5000
1.6761844500069856,5000
1.695895326007303,5000
1.7154150560090784,5000
1.7351523480101605,5000
1.7546309330100485,5000
1.7740810710092774,5000
1.7934969420093694,5000
1.8129675350101024,5000
1.8324286110109824,5000
1.851822834010818,5000
1.871517028012022,5000
1.8910151020136254,5000
1.9104411210137187,5000
1.929870658012078,5000
1.9492781570115767,5000
1.9686750530090649,5000
1.9881638340084464,5000
2.0075812820105057,5000
2.0271296400096617,5000
2.0465721690088685,5000
2.0660205770072935,5000
2.0854556010053784,5000
2.104856866004411,5000
2.1243584800067765,5000
2.1437864240069757,5000
2.16324511800849,5000
2.1826702150065103,5000
2.2021128040032636,5000
2.22177511100017,5000
2.2420088149992807,5000
2.261545629997272,5000
2.2812809999995807,5000
2.3006771680011298,5000
2.3200561320009,5000
2.339445658999466,5000
2.3588399389991537,5000
2.3782569590002822,5000
2.397649654001725,5000
2.4170325380036957,5000
2.436446268002328,5000
2.4557962420003605,5000
2.475251100000605,5000
2.4946149950010295,5000
2.5140430290011864,5000
2.53346643900295,5000
2.552900592003425,5000
2.572331125003984,5000
2.5917019530061225,5000
2.6110888860093837,5000
2.6304347720106307,5000
2.649796254008834,5000
2.66922637000971,5000
2.6886669310079014,5000
2.708028216009552,5000
2.727410999010317,5000
2.746842357009882,5000
2.766174785010662,5000
2.7856309460112243,5000
2.805059459009499,5000
2.8244458390072396,5000
2.843864130009024,5000
2.8632450710101693,5000
2.882610172011482,5000
2.901952476011502,5000
2.9213954450133315,5000
2.9407825650123414,5000
2.9601998300131527,5000
2.97956938101197,5000
2.998968997013435,5000
3.018428762014082,5000
3.037936796012218,5000
3.0573256420102553,5000
3.0766489570123667,5000
3.09606142001212,5000
3.115464785008953,5000
3.134892245008814,5000
3.154615833005664,5000
3.1740801030064176,5000
3.1938970330047596,5000
3.213528447002318,5000
3.2330608850024873,5000
3.252969617002236,5000
3.2725151520025975,5000
3.2919871660014906,5000
3.3114946000023338,5000
3.331326319999789,5000
3.350901187001,5000
3.3702866140010883,5000
3.3896822280039487,5000
3.4091501320035604,5000
3.4285772610019194,5000
3.447995386002731,5000
3.4675048440039973,5000
3.486909565002861,5000
3.5063826180012256,5000
3.525716126001498,5000
3.5451624090019322,5000
3.5645635399996536,5000
3.583905187999335,5000
3.6033036779990653,5000
3.622695803998795,5000
3.642106347997469,5000
3.66148515399982,5000
3.6808984049966966,5000
3.7003177129990945,5000
3.719750602998829,5000
3.739496335001604,5000
3.7589291160002176,5000
3.7783848979997856,5000
3.7980886139994254,5000
3.817654856997251,5000
3.837100898999779,5000
3.8564900099991064,5000
3.875910696999199,5000
0.02739621600267128,6000
0.05132592600057251,6000
0.07519146600316162,6000
0.09904398800063063,6000
0.12283399599982658,6000
0.14714260899927467,6000
0.17116739899938693,6000
0.19510160699792323,6000
0.21886440899470472,6000
0.2425738569945679,6000
0.26638974699380924,6000
0.29026884999257163,6000
0.3146739049916505,6000
0.33851314899220597,6000
0.36224027899152134,6000
0.38603895199048566,6000
0.40985132399146096,6000
0.43360961599319126,6000
0.45747324499461683,6000
0.48126473999218433,6000
0.5050056459913321,6000
0.529005859989411,6000
0.5528103429896873,6000
0.5766150759918673,6000
0.6004645489920222,6000
0.6242973189910117,6000
0.648176650993264,6000
0.6720445929931884,6000
0.6959448479938146,6000
0.7197521129928646,6000
0.7435684989904985,6000
0.7673828609913471,6000
0.7911320819912362,6000
0.8149642109929118,6000
0.8387400059909851,6000
0.8627046129913651,6000
0.8865865199913969,6000
0.910410314991168,6000
0.9342319489915099,6000
0.9581180149907595,6000
0.9819309919912484,6000
1.005637215992465,6000
1.0294014329956553,6000
1.05320354599462,6000
1.077041755994287,6000
1.1007855929965444,6000
1.124622791994625,6000
1.1483968539941998,6000
1.1720671509938256,6000
1.1958347039944783,6000
1.2196690319942718,6000
1.243415594995895,6000
1.2671787049948762,6000
1.2909242709974933,6000
1.3146593049968942,6000
1.338371740996081,6000
1.3623034659976838,6000
1.386274622000201,6000
1.4099843459989643,6000
1.4337763219991757,6000
1.4577334889982012,6000
1.4815157509983692,6000
1.5053383139966172,6000
1.529128246995242,6000
1.5529309299963643,6000
1.5767595059951418,6000
1.6005995589948725,6000
1.6243517819966655,6000
1.6482117299965466,6000
1.671962905998953,6000
1.6957706429966493,6000
1.71957898999608,6000
1.743294664996938,6000
1.7670032379937766,6000
1.7907418339927972,6000
1.814419423993968,6000
1.8381479129930085,6000
1.8619137499917997,6000
1.885650412990799,6000
1.9095286729898362,6000
1.9337009109913197,6000
1.957537541991769,6000
1.9814149779922445,6000
2.00528089699219,6000
2.0290058929895167,6000
2.0527649659888993,6000
2.0765049639885547,6000
2.10029670998847,6000
2.124119703988981,6000
2.147884786991199,6000
2.1716232589897118,6000
2.195442510990688,6000
2.219248018991493,6000
2.242954553992604,6000
2.2667631639924366,6000
2.290564242994151,6000
2.314300115995138,6000
2.338119199994253,6000
2.3618334389939264,6000
2.3857231689908076,6000
2.409459378988686,6000
2.4337193749888684,6000
2.4575914529887086,6000
2.481654166989756,6000
2.505431942990981,6000
2.529300545989827,6000
2.553082704987901,6000
2.5769315629877383,6000
2.6007364519864495,6000
2.624514803985221,6000
2.6483390999856056,6000
2.6721210709838488,6000
2.69587927698376,6000
2.719747239985736,6000
2.743491394983721,6000
2.7673326399853977,6000
2.7913954319847107,6000
2.8151606079845806,6000
2.8390361499878054,6000
2.863027738989331,6000
2.8868764029866725,6000
2.9108191849882132,6000
2.9350215799895523,6000
2.958835924990126,6000
2.9828892079895013,6000
3.0067069599899696,6000
3.030474981987936,6000
3.0543670459883288,6000
3.0782330599868146,6000
3.1020047909878485,6000
3.1258065669862845,6000
3.149573299986514,6000
3.1733352599876525,6000
3.1971359189883515,6000
3.2209647379895614,6000
3.2448160409876436,6000
3.268713465986366,6000
3.292569671986712,6000
3.3163114719864097,6000
3.340103853985056,6000
3.363829240985069,6000
3.3877132119851012,6000
3.4119989089886076,6000
3.4357890929895802,6000
3.459632588990644,6000
3.4840869549916533,6000
3.5078450349938066,6000
3.531459317993722,6000
3.55519568899399,6000
3.5788171749954927,6000
3.6031447789973754,6000
3.6268995239952346,6000
3.650784670993744,6000
3.6745171069924254,6000
3.698975324990897,6000
3.7226893389924953,6000
3.7463915969929076,6000
3.7700267339932907,6000
3.7936788279948814,6000
3.8173319439956686,6000
3.8410475569944538,6000
3.864777372993558,6000
3.8885113549949892,6000
3.912337800997193,6000
3.936089101000107,6000
3.959772313999565,6000
3.983604374996503,6000
4.007874075996369,6000
4.031583075993694,6000
4.055320313993434,6000
4.079181521996361,6000
4.102853491996939,6000
4.126491119994171,6000
4.150152735994197,6000
4.174000136994437,6000
4.197789997993823,6000
4.221448586995393,6000
4.245171537993883,6000
4.269255889994383,6000
4.292953698994097,6000
4.316643378992012,6000
4.340263012993091,6000
4.363878165990172,6000
4.387514164991444,6000
4.411144129993772,6000
4.434913315992162,6000
4.458585347994813,6000
4.482330237995484,6000
4.50598714199441,6000
4.52965145599228,6000
4.553250708991982,6000
4.5768834259906725,6000
