2|4.7066974639892576e-05
3|1.415688991546631e-05
4|1.2027335166931153e-05
5|1.2857651710510254e-05
6|1.2320446968078613e-05
7|1.224503517150879e-05
8|1.2648272514343261e-05
9|1.3492226600646972e-05
10|1.345679759979248e-05
11|1.3519668579101562e-05
12|1.4416956901550292e-05
13|1.5214085578918457e-05
